,DateTime,GEO,EN,ES,WN,WS,Stop,Total,lng,lat,geometry
61392,2023111422,"121.633,25.027",1,4,4,2,0,11,121.633,25.027,POINT (121.633 25.027)
61393,2023111422,"121.501,25.087",7,4,7,20,35,73,121.501,25.087,POINT (121.501 25.087)
61394,2023111422,"121.545,25.007",3,7,3,6,20,39,121.545,25.007,POINT (121.545 25.007)
61395,2023111422,"121.613,25.093",0,0,0,0,2,2,121.613,25.093,POINT (121.613 25.093)
61396,2023111422,"121.559,25.093",6,2,19,4,47,78,121.559,25.093,POINT (121.559 25.093)
61397,2023111422,"121.567,25.021",3,14,2,13,11,43,121.567,25.021,POINT (121.567 25.021)
61398,2023111422,"121.587,25.091",25,5,15,7,113,165,121.587,25.091,POINT (121.587 25.091)
61399,2023111422,"121.497,25.091",13,13,13,18,26,83,121.497,25.091,POINT (121.497 25.091)
61400,2023111422,"121.587,25.001",5,13,0,4,17,39,121.587,25.001,POINT (121.587 25.001)
61401,2023111422,"121.621,25.029",1,6,5,15,5,32,121.621,25.029,POINT (121.621 25.029)
61402,2023111422,"121.563,25.069",1,8,6,9,14,38,121.563,25.069,POINT (121.563 25.069)
61403,2023111422,"121.597,25.089",6,4,14,15,49,88,121.597,25.089,POINT (121.597 25.089)
61404,2023111422,"121.507,25.097",9,11,15,15,44,94,121.507,25.097,POINT (121.507 25.097)
61405,2023111422,"121.565,25.069",5,14,15,9,20,63,121.565,25.069,POINT (121.565 25.069)
61406,2023111422,"121.617,25.089",2,0,1,0,0,3,121.617,25.089,POINT (121.617 25.089)
61407,2023111422,"121.613,25.039",3,6,24,16,80,129,121.613,25.039,POINT (121.613 25.039)
61408,2023111422,"121.655,25.025",0,1,0,1,2,4,121.655,25.025,POINT (121.655 25.025)
61409,2023111422,"121.541,25.091",0,0,1,2,3,6,121.541,25.091,POINT (121.541 25.091)
61410,2023111422,"121.623,25.081",1,2,6,6,18,33,121.623,25.081,POINT (121.623 25.081)
61411,2023111422,"121.619,25.031",2,4,1,4,0,11,121.619,25.031,POINT (121.619 25.031)
61412,2023111422,"121.499,25.089",3,5,15,20,11,54,121.499,25.089,POINT (121.499 25.089)
61413,2023111422,"121.531,25.091",6,8,5,9,33,61,121.531,25.091,POINT (121.531 25.091)
61414,2023111422,"121.557,25.011",17,23,28,15,19,102,121.557,25.011,POINT (121.557 25.011)
