,DateTime,GEO,EN,ES,WN,WS,Stop,Total,lng,lat,geometry
35111,2023111412,"121.539,25.073",81,107,160,83,232,663,121.539,25.073,POINT (121.539 25.073)
35112,2023111412,"121.531,25.081",10,12,20,11,68,121,121.531,25.081,POINT (121.531 25.081)
35113,2023111412,"121.581,25.017",16,17,3,6,8,50,121.581,25.017,POINT (121.581 25.017)
35114,2023111412,"121.573,25.003",33,26,26,19,228,332,121.573,25.003,POINT (121.573 25.003)
35115,2023111412,"121.617,25.031",7,21,2,10,6,46,121.617,25.031,POINT (121.617 25.031)
35116,2023111412,"121.507,25.073",14,5,14,16,14,63,121.507,25.073,POINT (121.507 25.073)
35117,2023111412,"121.607,25.065",61,112,17,91,214,495,121.607,25.065,POINT (121.607 25.065)
35118,2023111412,"121.525,25.075",179,156,203,187,142,867,121.525,25.075,POINT (121.525 25.075)
35119,2023111412,"121.585,25.015",3,2,0,3,12,20,121.585,25.015,POINT (121.585 25.015)
35120,2023111412,"121.595,25.093",3,4,5,5,3,20,121.595,25.093,POINT (121.595 25.093)
35121,2023111412,"121.611,25.063",70,65,79,87,274,575,121.611,25.063,POINT (121.611 25.063)
35122,2023111412,"121.507,25.023",22,39,28,53,280,422,121.507,25.023,POINT (121.507 25.023)
35123,2023111412,"121.599,25.061",49,55,60,94,657,915,121.599,25.061,POINT (121.599 25.061)
35124,2023111412,"121.569,25.091",6,1,6,3,6,22,121.569,25.091,POINT (121.569 25.091)
35125,2023111412,"121.609,25.093",7,1,7,0,6,21,121.609,25.093,POINT (121.609 25.093)
35126,2023111412,"121.563,25.091",29,7,57,5,111,209,121.563,25.091,POINT (121.563 25.091)
35127,2023111412,"121.595,25.041",10,17,10,13,255,305,121.595,25.041,POINT (121.595 25.041)
35128,2023111412,"121.557,25.067",11,9,14,14,28,76,121.557,25.067,POINT (121.557 25.067)
35129,2023111412,"121.601,25.049",12,19,9,14,27,81,121.601,25.049,POINT (121.601 25.049)
35130,2023111412,"121.531,25.073",79,169,149,43,255,695,121.531,25.073,POINT (121.531 25.073)
35131,2023111412,"121.509,25.077",227,111,128,52,95,613,121.509,25.077,POINT (121.509 25.077)
35132,2023111412,"121.565,25.003",26,48,43,33,242,392,121.565,25.003,POINT (121.565 25.003)
35133,2023111412,"121.583,25.093",8,1,4,10,26,49,121.583,25.093,POINT (121.583 25.093)
35134,2023111412,"121.543,25.007",8,7,0,6,21,42,121.543,25.007,POINT (121.543 25.007)
35135,2023111412,"121.569,25.017",0,0,0,3,3,6,121.569,25.017,POINT (121.569 25.017)
35136,2023111412,"121.585,25.073",13,15,7,21,35,91,121.585,25.073,POINT (121.585 25.073)
35137,2023111412,"121.545,25.097",52,90,102,71,540,855,121.545,25.097,POINT (121.545 25.097)
35138,2023111412,"121.595,25.025",0,1,1,0,0,2,121.595,25.025,POINT (121.595 25.025)
35139,2023111412,"121.583,25.005",64,44,36,30,167,341,121.583,25.005,POINT (121.583 25.005)
35140,2023111412,"121.529,25.085",102,172,62,117,1302,1755,121.529,25.085,POINT (121.529 25.085)
35141,2023111412,"121.557,25.075",5,19,11,18,58,111,121.557,25.075,POINT (121.557 25.075)
35142,2023111412,"121.563,25.015",27,57,22,30,406,542,121.563,25.015,POINT (121.563 25.015)
35143,2023111412,"121.563,25.099",2,0,0,0,1,3,121.563,25.099,POINT (121.563 25.099)
35144,2023111412,"121.567,25.077",148,326,289,594,1846,3203,121.567,25.077,POINT (121.567 25.077)
35145,2023111412,"121.539,25.087",5,4,6,1,26,42,121.539,25.087,POINT (121.539 25.087)
35146,2023111412,"121.557,25.069",11,20,9,20,20,80,121.557,25.069,POINT (121.557 25.069)
35147,2023111412,"121.577,25.087",12,8,7,4,31,62,121.577,25.087,POINT (121.577 25.087)
35148,2023111412,"121.595,25.019",12,1,2,4,17,36,121.595,25.019,POINT (121.595 25.019)
35149,2023111412,"121.583,25.027",2,4,0,3,9,18,121.583,25.027,POINT (121.583 25.027)
35150,2023111412,"121.549,25.097",253,125,165,132,1612,2287,121.549,25.097,POINT (121.549 25.097)
35151,2023111412,"121.573,25.021",12,29,8,24,117,190,121.573,25.021,POINT (121.573 25.021)
35152,2023111412,"121.611,25.049",73,75,150,130,1681,2109,121.611,25.049,POINT (121.611 25.049)
35153,2023111412,"121.587,25.003",22,34,18,30,45,149,121.587,25.003,POINT (121.587 25.003)
35154,2023111412,"121.621,25.081",5,1,10,3,22,41,121.621,25.081,POINT (121.621 25.081)
35155,2023111412,"121.553,25.089",7,5,10,6,19,47,121.553,25.089,POINT (121.553 25.089)
35156,2023111412,"121.605,25.051",18,53,15,64,137,287,121.605,25.051,POINT (121.605 25.051)
35157,2023111412,"121.607,25.031",6,0,6,13,5,30,121.607,25.031,POINT (121.607 25.031)
35158,2023111412,"121.609,25.041",3,3,14,18,11,49,121.609,25.041,POINT (121.609 25.041)
35159,2023111412,"121.577,25.007",10,28,25,21,23,107,121.577,25.007,POINT (121.577 25.007)
35160,2023111412,"121.623,25.087",8,4,2,2,56,72,121.623,25.087,POINT (121.623 25.087)
35161,2023111412,"121.607,25.061",29,22,43,20,85,199,121.607,25.061,POINT (121.607 25.061)
35162,2023111412,"121.577,25.091",5,1,4,2,3,15,121.577,25.091,POINT (121.577 25.091)
35163,2023111412,"121.573,25.029",63,75,147,80,338,703,121.573,25.029,POINT (121.573 25.029)
35164,2023111412,"121.527,25.081",14,39,28,30,168,279,121.527,25.081,POINT (121.527 25.081)
35165,2023111412,"121.531,25.011",21,49,40,40,138,288,121.531,25.011,POINT (121.531 25.011)
35166,2023111412,"121.541,25.097",43,96,66,46,110,361,121.541,25.097,POINT (121.541 25.097)
35167,2023111412,"121.571,25.067",9,11,3,14,43,80,121.571,25.067,POINT (121.571 25.067)
35168,2023111412,"121.565,25.069",13,33,29,24,53,152,121.565,25.069,POINT (121.565 25.069)
35169,2023111412,"121.541,25.079",62,65,86,151,390,754,121.541,25.079,POINT (121.541 25.079)
35170,2023111412,"121.537,25.079",34,50,37,79,457,657,121.537,25.079,POINT (121.537 25.079)
35171,2023111412,"121.489,25.019",6,13,14,6,18,57,121.489,25.019,POINT (121.489 25.019)
35172,2023111412,"121.613,25.077",47,34,36,14,287,418,121.613,25.077,POINT (121.613 25.077)
35173,2023111412,"121.509,25.095",12,15,17,17,44,105,121.509,25.095,POINT (121.509 25.095)
35174,2023111412,"121.651,25.025",1,0,0,0,14,15,121.651,25.025,POINT (121.651 25.025)
35175,2023111412,"121.565,25.075",8,28,10,28,60,134,121.565,25.075,POINT (121.565 25.075)
35176,2023111412,"121.579,25.031",15,44,10,43,168,280,121.579,25.031,POINT (121.579 25.031)
35177,2023111412,"121.601,25.081",40,49,17,36,252,394,121.601,25.081,POINT (121.601 25.081)
35178,2023111412,"121.537,25.085",11,17,36,28,224,316,121.537,25.085,POINT (121.537 25.085)
35179,2023111412,"121.623,25.093",1,0,0,0,27,28,121.623,25.093,POINT (121.623 25.093)
35180,2023111412,"121.491,25.021",7,12,20,42,75,156,121.491,25.021,POINT (121.491 25.021)
35181,2023111412,"121.553,25.095",18,12,2,10,11,53,121.553,25.095,POINT (121.553 25.095)
35182,2023111412,"121.575,25.025",30,71,66,34,119,320,121.575,25.025,POINT (121.575 25.025)
35183,2023111412,"121.609,25.081",34,27,12,5,25,103,121.609,25.081,POINT (121.609 25.081)
35184,2023111412,"121.583,25.071",191,192,118,98,2013,2612,121.583,25.071,POINT (121.583 25.071)
35185,2023111412,"121.577,25.005",11,34,8,17,25,95,121.577,25.005,POINT (121.577 25.005)
35186,2023111412,"121.563,25.001",47,31,44,48,184,354,121.563,25.001,POINT (121.563 25.001)
35187,2023111412,"121.595,25.095",3,2,1,1,2,9,121.595,25.095,POINT (121.595 25.095)
35188,2023111412,"121.569,25.077",157,355,236,470,3173,4391,121.569,25.077,POINT (121.569 25.077)
35189,2023111412,"121.621,25.019",0,0,0,0,1,1,121.621,25.019,POINT (121.621 25.019)
35190,2023111412,"121.571,25.057",72,54,26,56,225,433,121.571,25.057,POINT (121.571 25.057)
35191,2023111412,"121.613,25.099",0,0,1,2,3,6,121.613,25.099,POINT (121.613 25.099)
35192,2023111412,"121.519,25.037",486,446,674,553,4448,6607,121.519,25.037,POINT (121.519 25.037)
35193,2023111412,"121.547,25.009",5,25,7,11,18,66,121.547,25.009,POINT (121.547 25.009)
35194,2023111412,"121.627,25.037",33,46,34,33,273,419,121.627,25.037,POINT (121.627 25.037)
35195,2023111412,"121.575,25.017",1,14,12,23,129,179,121.575,25.017,POINT (121.575 25.017)
35196,2023111412,"121.573,25.019",10,20,14,20,119,183,121.573,25.019,POINT (121.573 25.019)
35197,2023111412,"121.573,25.065",179,98,103,135,568,1083,121.573,25.065,POINT (121.573 25.065)
35198,2023111412,"121.557,25.011",28,24,19,10,15,96,121.557,25.011,POINT (121.557 25.011)
35199,2023111412,"121.607,25.051",12,50,24,163,80,329,121.607,25.051,POINT (121.607 25.051)
35200,2023111412,"121.625,25.085",6,0,2,2,22,32,121.625,25.085,POINT (121.625 25.085)
35201,2023111412,"121.549,25.091",12,53,29,25,29,148,121.549,25.091,POINT (121.549 25.091)
35202,2023111412,"121.501,25.099",6,10,12,17,27,72,121.501,25.099,POINT (121.501 25.099)
35203,2023111412,"121.563,25.017",26,27,14,14,114,195,121.563,25.017,POINT (121.563 25.017)
35204,2023111412,"121.497,25.015",22,43,23,56,150,294,121.497,25.015,POINT (121.497 25.015)
35205,2023111412,"121.615,25.037",27,23,34,57,228,369,121.615,25.037,POINT (121.615 25.037)
35206,2023111412,"121.619,25.037",22,19,29,23,54,147,121.619,25.037,POINT (121.619 25.037)
35207,2023111412,"121.533,25.087",7,7,15,7,18,54,121.533,25.087,POINT (121.533 25.087)
35208,2023111412,"121.561,25.013",7,69,38,62,164,340,121.561,25.013,POINT (121.561 25.013)
35209,2023111412,"121.613,25.033",29,23,17,54,164,287,121.613,25.033,POINT (121.613 25.033)
35210,2023111412,"121.555,25.073",68,86,103,42,74,373,121.555,25.073,POINT (121.555 25.073)
35211,2023111412,"121.599,25.019",37,7,4,26,1,75,121.599,25.019,POINT (121.599 25.019)
35212,2023111412,"121.605,25.079",7,16,17,31,57,128,121.605,25.079,POINT (121.605 25.079)
35213,2023111412,"121.585,25.009",2,1,3,0,1,7,121.585,25.009,POINT (121.585 25.009)
35214,2023111412,"121.555,25.017",18,57,30,80,118,303,121.555,25.017,POINT (121.555 25.017)
35215,2023111412,"121.493,25.097",14,19,30,23,110,196,121.493,25.097,POINT (121.493 25.097)
35216,2023111412,"121.621,25.031",6,5,7,11,30,59,121.621,25.031,POINT (121.621 25.031)
35217,2023111412,"121.599,25.049",49,97,25,33,342,546,121.599,25.049,POINT (121.599 25.049)
35218,2023111412,"121.509,25.071",43,54,64,51,206,418,121.509,25.071,POINT (121.509 25.071)
35219,2023111412,"121.549,25.009",8,5,4,2,11,30,121.549,25.009,POINT (121.549 25.009)
35220,2023111412,"121.595,25.089",23,11,10,1,49,94,121.595,25.089,POINT (121.595 25.089)
35221,2023111412,"121.563,25.071",23,113,95,42,47,320,121.563,25.071,POINT (121.563 25.071)
35222,2023111412,"121.493,25.099",26,52,64,54,553,749,121.493,25.099,POINT (121.493 25.099)
35223,2023111412,"121.535,25.081",22,36,37,42,288,425,121.535,25.081,POINT (121.535 25.081)
35224,2023111412,"121.583,25.009",7,2,3,2,18,32,121.583,25.009,POINT (121.583 25.009)
35225,2023111412,"121.571,25.005",36,25,23,19,227,330,121.571,25.005,POINT (121.571 25.005)
35226,2023111412,"121.579,25.089",1,2,6,16,10,35,121.579,25.089,POINT (121.579 25.089)
35227,2023111412,"121.551,25.099",105,75,41,71,719,1011,121.551,25.099,POINT (121.551 25.099)
35228,2023111412,"121.591,25.075",53,76,42,48,307,526,121.591,25.075,POINT (121.591 25.075)
35229,2023111412,"121.607,25.079",27,44,37,15,57,180,121.607,25.079,POINT (121.607 25.079)
35230,2023111412,"121.529,25.081",18,15,17,18,71,139,121.529,25.081,POINT (121.529 25.081)
35231,2023111412,"121.615,25.031",21,15,9,19,20,84,121.615,25.031,POINT (121.615 25.031)
35232,2023111412,"121.565,25.009",31,44,35,14,114,238,121.565,25.009,POINT (121.565 25.009)
35233,2023111412,"121.617,25.029",3,1,2,2,23,31,121.617,25.029,POINT (121.617 25.029)
35234,2023111412,"121.531,25.077",28,35,25,26,61,175,121.531,25.077,POINT (121.531 25.077)
35235,2023111412,"121.597,25.043",6,21,4,17,50,98,121.597,25.043,POINT (121.597 25.043)
35236,2023111412,"121.607,25.049",2,12,11,39,20,84,121.607,25.049,POINT (121.607 25.049)
35237,2023111412,"121.597,25.061",36,65,45,67,438,651,121.597,25.061,POINT (121.597 25.061)
35238,2023111412,"121.621,25.091",0,1,0,0,2,3,121.621,25.091,POINT (121.621 25.091)
35239,2023111412,"121.599,25.015",39,1,0,25,0,65,121.599,25.015,POINT (121.599 25.015)
35240,2023111412,"121.537,25.095",1,9,5,3,8,26,121.537,25.095,POINT (121.537 25.095)
35241,2023111412,"121.597,25.013",83,0,1,28,4,116,121.597,25.013,POINT (121.597 25.013)
35242,2023111412,"121.617,25.083",1,0,0,0,3,4,121.617,25.083,POINT (121.617 25.083)
35243,2023111412,"121.523,25.077",157,75,118,95,151,596,121.523,25.077,POINT (121.523 25.077)
35244,2023111412,"121.611,25.045",5,17,27,47,145,241,121.611,25.045,POINT (121.611 25.045)
35245,2023111412,"121.527,25.075",134,147,223,92,135,731,121.527,25.075,POINT (121.527 25.075)
35246,2023111412,"121.621,25.033",9,3,5,1,11,29,121.621,25.033,POINT (121.621 25.033)
