,DateTime,GEO,EN,ES,WN,WS,Stop,Total,lng,lat,geometry
55539,2023111420,"121.589,25.009",2,2,2,9,2,17,121.589,25.009,POINT (121.589 25.009)
55540,2023111420,"121.571,25.099",0,2,1,3,1,7,121.571,25.099,POINT (121.571 25.099)
55541,2023111420,"121.595,25.043",17,13,2,7,75,114,121.595,25.043,POINT (121.595 25.043)
55542,2023111420,"121.615,25.031",8,32,6,27,23,96,121.615,25.031,POINT (121.615 25.031)
55543,2023111420,"121.555,25.091",1,0,2,0,8,11,121.555,25.091,POINT (121.555 25.091)
55544,2023111420,"121.573,25.091",2,2,1,1,7,13,121.573,25.091,POINT (121.573 25.091)
55545,2023111420,"121.635,25.033",1,9,2,4,3,19,121.635,25.033,POINT (121.635 25.033)
55546,2023111420,"121.621,25.083",6,2,8,8,26,50,121.621,25.083,POINT (121.621 25.083)
55547,2023111420,"121.621,25.021",0,0,2,0,0,2,121.621,25.021,POINT (121.621 25.021)
55548,2023111420,"121.593,25.031",0,1,0,0,0,1,121.593,25.031,POINT (121.593 25.031)
55549,2023111420,"121.629,25.031",3,5,9,6,4,27,121.629,25.031,POINT (121.629 25.031)
55550,2023111420,"121.597,25.039",1,3,0,0,5,9,121.597,25.039,POINT (121.597 25.039)
55551,2023111420,"121.623,25.021",2,2,0,1,0,5,121.623,25.021,POINT (121.623 25.021)
55552,2023111420,"121.561,25.011",19,22,23,27,113,204,121.561,25.011,POINT (121.561 25.011)
55553,2023111420,"121.559,25.095",3,0,4,0,5,12,121.559,25.095,POINT (121.559 25.095)
55554,2023111420,"121.585,25.093",2,0,4,2,7,15,121.585,25.093,POINT (121.585 25.093)
55555,2023111420,"121.597,25.017",2,0,0,2,0,4,121.597,25.017,POINT (121.597 25.017)
55556,2023111420,"121.571,25.007",18,16,10,8,71,123,121.571,25.007,POINT (121.571 25.007)
55557,2023111420,"121.617,25.031",8,47,2,14,20,91,121.617,25.031,POINT (121.617 25.031)
55558,2023111420,"121.623,25.087",22,7,9,3,50,91,121.623,25.087,POINT (121.623 25.087)
55559,2023111420,"121.505,25.097",8,7,8,4,36,63,121.505,25.097,POINT (121.505 25.097)
55560,2023111420,"121.647,25.027",1,3,1,0,17,22,121.647,25.027,POINT (121.647 25.027)
55561,2023111420,"121.611,25.085",7,1,2,3,5,18,121.611,25.085,POINT (121.611 25.085)
