,DateTime,GEO,EN,ES,WN,WS,Stop,Total,lng,lat,geometry
26226,2023111409,"121.629,25.031",1,8,6,3,4,22,121.629,25.031,POINT (121.629 25.031)
26227,2023111409,"121.599,25.061",76,67,86,122,456,807,121.599,25.061,POINT (121.599 25.061)
26228,2023111409,"121.611,25.063",82,77,93,112,349,713,121.611,25.063,POINT (121.611 25.063)
26229,2023111409,"121.507,25.023",53,79,59,107,390,688,121.507,25.023,POINT (121.507 25.023)
26230,2023111409,"121.587,25.033",7,8,0,7,31,53,121.587,25.033,POINT (121.587 25.033)
26231,2023111409,"121.615,25.033",63,35,27,56,131,312,121.615,25.033,POINT (121.615 25.033)
26232,2023111409,"121.527,25.075",211,368,290,75,83,1027,121.527,25.075,POINT (121.527 25.075)
26233,2023111409,"121.509,25.073",78,100,122,77,193,570,121.509,25.073,POINT (121.509 25.073)
26234,2023111409,"121.587,25.015",5,0,3,2,12,22,121.587,25.015,POINT (121.587 25.015)
26235,2023111409,"121.545,25.085",205,111,331,243,1824,2714,121.545,25.085,POINT (121.545 25.085)
26236,2023111409,"121.601,25.065",126,164,101,302,313,1006,121.601,25.065,POINT (121.601 25.065)
26237,2023111409,"121.493,25.099",23,61,66,46,503,699,121.493,25.099,POINT (121.493 25.099)
26238,2023111409,"121.581,25.029",4,13,3,8,13,41,121.581,25.029,POINT (121.581 25.029)
26239,2023111409,"121.509,25.071",56,82,70,73,162,443,121.509,25.071,POINT (121.509 25.071)
26240,2023111409,"121.597,25.001",192,250,30,70,263,805,121.597,25.001,POINT (121.597 25.001)
26241,2023111409,"121.599,25.049",50,100,18,43,293,504,121.599,25.049,POINT (121.599 25.049)
26242,2023111409,"121.569,25.011",6,31,2,8,34,81,121.569,25.011,POINT (121.569 25.011)
26243,2023111409,"121.535,25.081",10,31,19,33,345,438,121.535,25.081,POINT (121.535 25.081)
26244,2023111409,"121.607,25.033",1,0,5,5,3,14,121.607,25.033,POINT (121.607 25.033)
26245,2023111409,"121.593,25.023",0,2,1,1,0,4,121.593,25.023,POINT (121.593 25.023)
26246,2023111409,"121.601,25.093",5,0,3,1,5,14,121.601,25.093,POINT (121.601 25.093)
26247,2023111409,"121.567,25.077",177,385,342,525,1082,2511,121.567,25.077,POINT (121.567 25.077)
26248,2023111409,"121.547,25.007",8,14,16,15,26,79,121.547,25.007,POINT (121.547 25.007)
26249,2023111409,"121.531,25.075",26,55,106,19,64,270,121.531,25.075,POINT (121.531 25.075)
26250,2023111409,"121.625,25.033",9,5,7,1,6,28,121.625,25.033,POINT (121.625 25.033)
26251,2023111409,"121.567,25.073",15,10,25,13,33,96,121.567,25.073,POINT (121.567 25.073)
26252,2023111409,"121.635,25.033",3,15,2,3,10,33,121.635,25.033,POINT (121.635 25.033)
26253,2023111409,"121.589,25.005",19,19,9,14,61,122,121.589,25.005,POINT (121.589 25.005)
26254,2023111409,"121.489,25.041",9,2,3,6,4,24,121.489,25.041,POINT (121.489 25.041)
26255,2023111409,"121.597,25.041",7,18,9,6,110,150,121.597,25.041,POINT (121.597 25.041)
26256,2023111409,"121.565,25.091",29,6,22,5,40,102,121.565,25.091,POINT (121.565 25.091)
26257,2023111409,"121.579,25.091",1,1,6,5,6,19,121.579,25.091,POINT (121.579 25.091)
26258,2023111409,"121.517,25.099",29,28,41,54,117,269,121.517,25.099,POINT (121.517 25.099)
26259,2023111409,"121.533,25.011",38,38,50,81,235,442,121.533,25.011,POINT (121.533 25.011)
26260,2023111409,"121.585,25.025",3,6,1,1,5,16,121.585,25.025,POINT (121.585 25.025)
26261,2023111409,"121.611,25.035",9,11,27,27,160,234,121.611,25.035,POINT (121.611 25.035)
26262,2023111409,"121.519,25.035",228,214,276,247,867,1832,121.519,25.035,POINT (121.519 25.035)
26263,2023111409,"121.575,25.015",4,7,6,9,29,55,121.575,25.015,POINT (121.575 25.015)
26264,2023111409,"121.571,25.013",3,15,2,3,10,33,121.571,25.013,POINT (121.571 25.013)
26265,2023111409,"121.593,25.063",153,175,131,339,318,1116,121.593,25.063,POINT (121.593 25.063)
26266,2023111409,"121.573,25.007",12,52,27,28,9,128,121.573,25.007,POINT (121.573 25.007)
26267,2023111409,"121.491,25.017",10,21,19,10,17,77,121.491,25.017,POINT (121.491 25.017)
26268,2023111409,"121.547,25.009",3,17,3,7,19,49,121.547,25.009,POINT (121.547 25.009)
26269,2023111409,"121.569,25.077",188,434,407,569,1965,3563,121.569,25.077,POINT (121.569 25.077)
26270,2023111409,"121.621,25.079",14,7,14,10,75,120,121.621,25.079,POINT (121.621 25.079)
26271,2023111409,"121.567,25.097",3,3,2,1,1,10,121.567,25.097,POINT (121.567 25.097)
26272,2023111409,"121.619,25.099",1,0,0,2,3,6,121.619,25.099,POINT (121.619 25.099)
26273,2023111409,"121.571,25.057",128,62,43,76,198,507,121.571,25.057,POINT (121.571 25.057)
26274,2023111409,"121.565,25.099",2,7,1,1,0,11,121.565,25.099,POINT (121.565 25.099)
26275,2023111409,"121.519,25.037",367,318,487,401,1900,3473,121.519,25.037,POINT (121.519 25.037)
