,DateTime,GEO,EN,ES,WN,WS,Stop,Total,lng,lat,geometry
58466,2023111421,"121.575,25.029",5,18,5,11,43,82,121.575,25.029,POINT (121.575 25.029)
58467,2023111421,"121.559,25.099",1,2,1,4,1,9,121.559,25.099,POINT (121.559 25.099)
58468,2023111421,"121.585,25.035",11,28,7,17,43,106,121.585,25.035,POINT (121.585 25.035)
58469,2023111421,"121.585,25.033",2,4,1,10,4,21,121.585,25.033,POINT (121.585 25.033)
58470,2023111421,"121.559,25.069",5,10,4,4,14,37,121.559,25.069,POINT (121.559 25.069)
58471,2023111421,"121.617,25.087",1,0,4,0,1,6,121.617,25.087,POINT (121.617 25.087)
58472,2023111421,"121.589,25.007",1,3,1,7,7,19,121.589,25.007,POINT (121.589 25.007)
58473,2023111421,"121.581,25.087",11,5,11,18,48,93,121.581,25.087,POINT (121.581 25.087)
58474,2023111421,"121.633,25.029",3,5,9,0,4,21,121.633,25.029,POINT (121.633 25.029)
58475,2023111421,"121.619,25.079",14,16,30,16,56,132,121.619,25.079,POINT (121.619 25.079)
58476,2023111421,"121.587,25.091",28,7,16,3,113,167,121.587,25.091,POINT (121.587 25.091)
58477,2023111421,"121.587,25.001",6,1,1,6,18,32,121.587,25.001,POINT (121.587 25.001)
58478,2023111421,"121.595,25.011",7,1,1,2,16,27,121.595,25.011,POINT (121.595 25.011)
58479,2023111421,"121.533,25.075",16,5,29,7,20,77,121.533,25.075,POINT (121.533 25.075)
58480,2023111421,"121.551,25.075",7,18,15,16,49,105,121.551,25.075,POINT (121.551 25.075)
58481,2023111421,"121.603,25.095",0,0,0,0,9,9,121.603,25.095,POINT (121.603 25.095)
58482,2023111421,"121.585,25.003",24,29,2,18,24,97,121.585,25.003,POINT (121.585 25.003)
58483,2023111421,"121.495,25.093",5,10,4,12,15,46,121.495,25.093,POINT (121.495 25.093)
58484,2023111421,"121.605,25.097",2,0,6,2,8,18,121.605,25.097,POINT (121.605 25.097)
58485,2023111421,"121.485,25.037",13,7,10,8,11,49,121.485,25.037,POINT (121.485 25.037)
58486,2023111421,"121.579,25.087",12,9,21,11,82,135,121.579,25.087,POINT (121.579 25.087)
58487,2023111421,"121.531,25.089",2,6,2,4,22,36,121.531,25.089,POINT (121.531 25.089)
