,DateTime,GEO,EN,ES,WN,WS,Stop,Total,lng,lat,geometry
2908,2023111401,"121.561,25.073",7,9,3,11,36,66,121.561,25.073,POINT (121.561 25.073)
2909,2023111401,"121.605,25.025",1,0,1,4,7,13,121.605,25.025,POINT (121.605 25.025)
2910,2023111401,"121.647,25.023",0,2,0,0,2,4,121.647,25.023,POINT (121.647 25.023)
2911,2023111401,"121.631,25.035",5,10,3,6,119,143,121.631,25.035,POINT (121.631 25.035)
2912,2023111401,"121.545,25.085",27,13,37,43,562,682,121.545,25.085,POINT (121.545 25.085)
2913,2023111401,"121.601,25.065",14,26,11,46,182,279,121.601,25.065,POINT (121.601 25.065)
2914,2023111401,"121.607,25.085",3,2,0,2,8,15,121.607,25.085,POINT (121.607 25.085)
2915,2023111401,"121.585,25.005",9,5,3,2,22,41,121.585,25.005,POINT (121.585 25.005)
2916,2023111401,"121.503,25.015",2,8,10,9,20,49,121.503,25.015,POINT (121.503 25.015)
2917,2023111401,"121.603,25.023",0,0,0,2,1,3,121.603,25.023,POINT (121.603 25.023)
2918,2023111401,"121.579,25.065",16,14,24,17,239,310,121.579,25.065,POINT (121.579 25.065)
2919,2023111401,"121.623,25.093",1,0,0,1,2,4,121.623,25.093,POINT (121.623 25.093)
2920,2023111401,"121.621,25.029",1,3,2,11,7,24,121.621,25.029,POINT (121.621 25.029)
2921,2023111401,"121.549,25.097",23,18,17,13,409,480,121.549,25.097,POINT (121.549 25.097)
2922,2023111401,"121.575,25.005",2,4,2,2,31,41,121.575,25.005,POINT (121.575 25.005)
2923,2023111401,"121.619,25.027",2,3,0,3,18,26,121.619,25.027,POINT (121.619 25.027)
2924,2023111401,"121.575,25.003",17,8,11,3,73,112,121.575,25.003,POINT (121.575 25.003)
2925,2023111401,"121.569,25.063",33,22,20,8,345,428,121.569,25.063,POINT (121.569 25.063)
2926,2023111401,"121.593,25.035",1,14,0,5,27,47,121.593,25.035,POINT (121.593 25.035)
2927,2023111401,"121.585,25.031",1,3,0,2,3,9,121.585,25.031,POINT (121.585 25.031)
2928,2023111401,"121.521,25.035",25,6,29,24,191,275,121.521,25.035,POINT (121.521 25.035)
2929,2023111401,"121.603,25.025",2,0,4,3,29,38,121.603,25.025,POINT (121.603 25.025)
2930,2023111401,"121.571,25.075",6,10,10,3,16,45,121.571,25.075,POINT (121.571 25.075)
2931,2023111401,"121.587,25.091",13,2,11,5,85,116,121.587,25.091,POINT (121.587 25.091)
2932,2023111401,"121.573,25.055",8,21,33,34,111,207,121.573,25.055,POINT (121.573 25.055)
2933,2023111401,"121.551,25.089",1,0,5,2,6,14,121.551,25.089,POINT (121.551 25.089)
2934,2023111401,"121.607,25.069",17,29,33,68,257,404,121.607,25.069,POINT (121.607 25.069)
2935,2023111401,"121.589,25.001",6,3,3,3,49,64,121.589,25.001,POINT (121.589 25.001)
2936,2023111401,"121.581,25.005",12,11,13,9,128,173,121.581,25.005,POINT (121.581 25.005)
2937,2023111401,"121.601,25.081",21,23,8,18,159,229,121.601,25.081,POINT (121.601 25.081)
2938,2023111401,"121.503,25.095",14,1,14,9,252,290,121.503,25.095,POINT (121.503 25.095)
2939,2023111401,"121.633,25.033",1,11,3,13,15,43,121.633,25.033,POINT (121.633 25.033)
2940,2023111401,"121.607,25.023",1,1,1,0,2,5,121.607,25.023,POINT (121.607 25.023)
2941,2023111401,"121.559,25.075",1,16,1,15,48,81,121.559,25.075,POINT (121.559 25.075)
2942,2023111401,"121.569,25.097",0,0,0,2,6,8,121.569,25.097,POINT (121.569 25.097)
