,DateTime,GEO,EN,ES,WN,WS,Stop,Total,lng,lat,geometry
52612,2023111419,"121.587,25.033",2,5,4,3,4,18,121.587,25.033,POINT (121.587 25.033)
52613,2023111419,"121.553,25.093",3,2,7,3,12,27,121.553,25.093,POINT (121.553 25.093)
52614,2023111419,"121.567,25.021",2,13,6,19,9,49,121.567,25.021,POINT (121.567 25.021)
52615,2023111419,"121.493,25.041",3,5,7,17,9,41,121.493,25.041,POINT (121.493 25.041)
52616,2023111419,"121.603,25.021",8,0,2,9,0,19,121.603,25.021,POINT (121.603 25.021)
52617,2023111419,"121.577,25.087",17,14,21,9,59,120,121.577,25.087,POINT (121.577 25.087)
52618,2023111419,"121.583,25.027",2,1,1,1,8,13,121.583,25.027,POINT (121.583 25.027)
52619,2023111419,"121.541,25.087",5,0,7,3,8,23,121.541,25.087,POINT (121.541 25.087)
52620,2023111419,"121.619,25.027",0,1,1,7,3,12,121.619,25.027,POINT (121.619 25.027)
52621,2023111419,"121.509,25.095",16,7,14,11,29,77,121.509,25.095,POINT (121.509 25.095)
52622,2023111419,"121.587,25.035",14,20,3,18,16,71,121.587,25.035,POINT (121.587 25.035)
52623,2023111419,"121.575,25.009",2,6,3,0,27,38,121.575,25.009,POINT (121.575 25.009)
52624,2023111419,"121.593,25.023",0,1,0,1,0,2,121.593,25.023,POINT (121.593 25.023)
52625,2023111419,"121.601,25.033",1,0,0,2,1,4,121.601,25.033,POINT (121.601 25.033)
52626,2023111419,"121.635,25.027",10,8,21,2,3,44,121.635,25.027,POINT (121.635 25.027)
52627,2023111419,"121.547,25.007",12,8,30,27,41,118,121.547,25.007,POINT (121.547 25.007)
52628,2023111419,"121.581,25.089",3,1,14,14,45,77,121.581,25.089,POINT (121.581 25.089)
52629,2023111419,"121.547,25.069",11,17,10,14,38,90,121.547,25.069,POINT (121.547 25.069)
52630,2023111419,"121.595,25.039",8,11,3,10,38,70,121.595,25.039,POINT (121.595 25.039)
52631,2023111419,"121.503,25.015",10,6,19,22,60,117,121.503,25.015,POINT (121.503 25.015)
52632,2023111419,"121.601,25.025",8,0,7,6,2,23,121.601,25.025,POINT (121.601 25.025)
52633,2023111419,"121.617,25.097",0,0,0,0,1,1,121.617,25.097,POINT (121.617 25.097)
52634,2023111419,"121.589,25.017",1,1,1,0,4,7,121.589,25.017,POINT (121.589 25.017)
52635,2023111419,"121.545,25.007",3,3,4,5,27,42,121.545,25.007,POINT (121.545 25.007)
52636,2023111419,"121.491,25.097",7,3,18,5,29,62,121.491,25.097,POINT (121.491 25.097)
52637,2023111419,"121.591,25.099",3,5,2,7,26,43,121.591,25.099,POINT (121.591 25.099)
52638,2023111419,"121.491,25.019",9,12,15,20,27,83,121.491,25.019,POINT (121.491 25.019)
52639,2023111419,"121.489,25.039",3,1,6,7,4,21,121.489,25.039,POINT (121.489 25.039)
