,DateTime,GEO,EN,ES,WN,WS,Stop,Total,lng,lat,geometry
5805,2023111402,"121.553,25.013",3,12,2,4,110,131,121.553,25.013,POINT (121.553 25.013)
5806,2023111402,"121.565,25.073",1,0,3,2,7,13,121.565,25.073,POINT (121.565 25.073)
5807,2023111402,"121.563,25.093",8,3,6,1,13,31,121.563,25.093,POINT (121.563 25.093)
5808,2023111402,"121.587,25.073",10,7,9,14,57,97,121.587,25.073,POINT (121.587 25.073)
5809,2023111402,"121.601,25.073",16,25,29,23,205,298,121.601,25.073,POINT (121.601 25.073)
5810,2023111402,"121.593,25.063",16,34,24,26,189,289,121.593,25.063,POINT (121.593 25.063)
5811,2023111402,"121.605,25.051",4,21,2,23,64,114,121.605,25.051,POINT (121.605 25.051)
5812,2023111402,"121.579,25.001",7,7,4,11,76,105,121.579,25.001,POINT (121.579 25.001)
5813,2023111402,"121.545,25.071",10,12,9,14,17,62,121.545,25.071,POINT (121.545 25.071)
5814,2023111402,"121.581,25.021",1,0,1,0,8,10,121.581,25.021,POINT (121.581 25.021)
5815,2023111402,"121.585,25.031",0,4,3,2,6,15,121.585,25.031,POINT (121.585 25.031)
5816,2023111402,"121.583,25.007",3,2,1,1,48,55,121.583,25.007,POINT (121.583 25.007)
5817,2023111402,"121.619,25.085",1,1,4,2,5,13,121.619,25.085,POINT (121.619 25.085)
5818,2023111402,"121.555,25.005",31,16,49,37,271,404,121.555,25.005,POINT (121.555 25.005)
5819,2023111402,"121.633,25.035",7,13,2,6,51,79,121.633,25.035,POINT (121.633 25.035)
5820,2023111402,"121.583,25.003",25,14,10,7,132,188,121.583,25.003,POINT (121.583 25.003)
5821,2023111402,"121.577,25.097",0,1,0,0,0,1,121.577,25.097,POINT (121.577 25.097)
5822,2023111402,"121.605,25.087",9,11,4,7,39,70,121.605,25.087,POINT (121.605 25.087)
5823,2023111402,"121.485,25.033",14,8,11,7,55,95,121.485,25.033,POINT (121.485 25.033)
5824,2023111402,"121.513,25.023",18,36,22,52,192,320,121.513,25.023,POINT (121.513 25.023)
5825,2023111402,"121.593,25.017",0,1,1,1,24,27,121.593,25.017,POINT (121.593 25.017)
5826,2023111402,"121.613,25.051",12,10,36,17,98,173,121.613,25.051,POINT (121.613 25.051)
5827,2023111402,"121.627,25.023",0,0,0,2,1,3,121.627,25.023,POINT (121.627 25.023)
5828,2023111402,"121.493,25.013",6,7,11,23,45,92,121.493,25.013,POINT (121.493 25.013)
5829,2023111402,"121.539,25.093",1,2,1,4,2,10,121.539,25.093,POINT (121.539 25.093)
5830,2023111402,"121.569,25.063",27,22,15,11,314,389,121.569,25.063,POINT (121.569 25.063)
5831,2023111402,"121.531,25.079",7,9,14,13,129,172,121.531,25.079,POINT (121.531 25.079)
5832,2023111402,"121.617,25.029",1,8,2,5,89,105,121.617,25.029,POINT (121.617 25.029)
5833,2023111402,"121.621,25.079",8,4,13,4,58,87,121.621,25.079,POINT (121.621 25.079)
5834,2023111402,"121.617,25.033",15,68,12,30,144,269,121.617,25.033,POINT (121.617 25.033)
5835,2023111402,"121.507,25.099",5,24,7,14,49,99,121.507,25.099,POINT (121.507 25.099)
5836,2023111402,"121.543,25.009",5,17,2,9,43,76,121.543,25.009,POINT (121.543 25.009)
5837,2023111402,"121.619,25.059",13,26,21,25,142,227,121.619,25.059,POINT (121.619 25.059)
5838,2023111402,"121.529,25.091",22,19,7,16,218,282,121.529,25.091,POINT (121.529 25.091)
5839,2023111402,"121.537,25.079",6,6,10,24,230,276,121.537,25.079,POINT (121.537 25.079)
