,DateTime,GEO,EN,ES,WN,WS,Stop,Total,lng,lat,geometry
46746,2023111417,"121.587,25.093",7,4,8,5,14,38,121.587,25.093,POINT (121.587 25.093)
46747,2023111417,"121.597,25.019",9,1,0,1,3,14,121.597,25.019,POINT (121.597 25.019)
46748,2023111417,"121.583,25.099",0,1,0,1,0,2,121.583,25.099,POINT (121.583 25.099)
46749,2023111417,"121.605,25.037",0,0,2,2,0,4,121.605,25.037,POINT (121.605 25.037)
46750,2023111417,"121.651,25.027",0,2,3,0,1,6,121.651,25.027,POINT (121.651 25.027)
46751,2023111417,"121.501,25.087",7,21,16,19,31,94,121.501,25.087,POINT (121.501 25.087)
46752,2023111417,"121.615,25.095",1,1,0,0,1,3,121.615,25.095,POINT (121.615 25.095)
46753,2023111417,"121.501,25.099",11,43,13,28,31,126,121.501,25.099,POINT (121.501 25.099)
46754,2023111417,"121.591,25.099",6,6,2,5,19,38,121.591,25.099,POINT (121.591 25.099)
46755,2023111417,"121.497,25.091",8,16,14,28,13,79,121.497,25.091,POINT (121.497 25.091)
46756,2023111417,"121.551,25.091",0,6,8,1,10,25,121.551,25.091,POINT (121.551 25.091)
46757,2023111417,"121.593,25.031",0,2,0,2,2,6,121.593,25.031,POINT (121.593 25.031)
46758,2023111417,"121.595,25.011",9,5,4,5,23,46,121.595,25.011,POINT (121.595 25.011)
46759,2023111417,"121.577,25.011",2,8,2,0,1,13,121.577,25.011,POINT (121.577 25.011)
46760,2023111417,"121.579,25.009",1,15,4,0,12,32,121.579,25.009,POINT (121.579 25.009)
46761,2023111417,"121.625,25.089",0,2,1,1,0,4,121.625,25.089,POINT (121.625 25.089)
46762,2023111417,"121.569,25.019",3,12,3,24,28,70,121.569,25.019,POINT (121.569 25.019)
46763,2023111417,"121.559,25.095",2,0,1,0,4,7,121.559,25.095,POINT (121.559 25.095)
46764,2023111417,"121.601,25.035",0,0,0,0,1,1,121.601,25.035,POINT (121.601 25.035)
46765,2023111417,"121.585,25.095",3,2,2,1,3,11,121.585,25.095,POINT (121.585 25.095)
46766,2023111417,"121.551,25.089",6,6,11,7,27,57,121.551,25.089,POINT (121.551 25.089)
46767,2023111417,"121.533,25.089",6,1,1,3,5,16,121.533,25.089,POINT (121.533 25.089)
46768,2023111417,"121.559,25.099",1,0,0,0,0,1,121.559,25.099,POINT (121.559 25.099)
46769,2023111417,"121.659,25.027",0,0,0,4,5,9,121.659,25.027,POINT (121.659 25.027)
46770,2023111417,"121.617,25.087",0,2,1,0,3,6,121.617,25.087,POINT (121.617 25.087)
46771,2023111417,"121.607,25.021",2,0,1,4,0,7,121.607,25.021,POINT (121.607 25.021)
