,DateTime,GEO,EN,ES,WN,WS,Stop,Total,lng,lat,geometry
38060,2023111413,"121.603,25.093",5,2,1,1,1,10,121.603,25.093,POINT (121.603 25.093)
38061,2023111413,"121.585,25.003",29,19,6,17,37,108,121.585,25.003,POINT (121.585 25.003)
38062,2023111413,"121.533,25.095",11,32,5,21,121,190,121.533,25.095,POINT (121.533 25.095)
38063,2023111413,"121.601,25.079",7,12,7,9,60,95,121.601,25.079,POINT (121.601 25.079)
38064,2023111413,"121.609,25.033",10,9,19,23,176,237,121.609,25.033,POINT (121.609 25.033)
38065,2023111413,"121.551,25.073",52,94,131,18,255,550,121.551,25.073,POINT (121.551 25.073)
38066,2023111413,"121.549,25.097",169,117,139,106,1337,1868,121.549,25.097,POINT (121.549 25.097)
38067,2023111413,"121.569,25.089",11,3,9,4,40,67,121.569,25.089,POINT (121.569 25.089)
38068,2023111413,"121.493,25.039",13,10,17,13,54,107,121.493,25.039,POINT (121.493 25.039)
38069,2023111413,"121.571,25.069",8,35,20,21,44,128,121.571,25.069,POINT (121.571 25.069)
38070,2023111413,"121.615,25.089",0,0,0,0,1,1,121.615,25.089,POINT (121.615 25.089)
38071,2023111413,"121.609,25.067",26,49,85,115,330,605,121.609,25.067,POINT (121.609 25.067)
38072,2023111413,"121.551,25.013",35,79,81,146,542,883,121.551,25.013,POINT (121.551 25.013)
38073,2023111413,"121.577,25.023",11,26,21,13,228,299,121.577,25.023,POINT (121.577 25.023)
38074,2023111413,"121.575,25.007",7,25,8,13,11,64,121.575,25.007,POINT (121.575 25.007)
38075,2023111413,"121.567,25.013",2,6,7,2,11,28,121.567,25.013,POINT (121.567 25.013)
38076,2023111413,"121.509,25.097",1,12,12,21,44,90,121.509,25.097,POINT (121.509 25.097)
38077,2023111413,"121.605,25.093",11,4,2,6,26,49,121.605,25.093,POINT (121.605 25.093)
38078,2023111413,"121.551,25.093",8,10,5,5,16,44,121.551,25.093,POINT (121.551 25.093)
38079,2023111413,"121.605,25.051",8,36,7,57,98,206,121.605,25.051,POINT (121.605 25.051)
38080,2023111413,"121.555,25.011",9,8,13,9,13,52,121.555,25.011,POINT (121.555 25.011)
38081,2023111413,"121.487,25.031",13,13,23,30,50,129,121.487,25.031,POINT (121.487 25.031)
38082,2023111413,"121.617,25.081",4,3,4,0,61,72,121.617,25.081,POINT (121.617 25.081)
38083,2023111413,"121.561,25.013",15,64,28,59,135,301,121.561,25.013,POINT (121.561 25.013)
38084,2023111413,"121.607,25.093",10,0,6,1,2,19,121.607,25.093,POINT (121.607 25.093)
38085,2023111413,"121.607,25.051",8,40,18,103,73,242,121.607,25.051,POINT (121.607 25.051)
38086,2023111413,"121.549,25.091",7,43,22,10,28,110,121.549,25.091,POINT (121.549 25.091)
38087,2023111413,"121.555,25.073",43,77,83,22,61,286,121.555,25.073,POINT (121.555 25.073)
38088,2023111413,"121.575,25.089",4,0,8,2,11,25,121.575,25.089,POINT (121.575 25.089)
38089,2023111413,"121.493,25.099",19,27,41,36,422,545,121.493,25.099,POINT (121.493 25.099)
38090,2023111413,"121.599,25.049",51,81,17,28,266,443,121.599,25.049,POINT (121.599 25.049)
38091,2023111413,"121.581,25.029",3,11,2,4,9,29,121.581,25.029,POINT (121.581 25.029)
